TIKRI KALAN, SADAR BAZAR, 60 Min,30,Green@Tikri Kalan:Ghevra:Mundka Industrial Area:Mundka:Rajdhani Park:NANGLOI RLY. STATION:Nangloi:Surajmal Stadium:Udyog Nagar:Peera Garhi:Paschim Vihar (West):Paschim Vihar (East):Madi Pur:Shivaji Park:Punjabi Bagh:Ashok Park Main:Satguru Ram Singh Marg:Kirti Nagar <Change Here>;Blue@Moti Nagar:Ramesh Nagar:Rajouri Garden:Tagore Garden:Subhash Nagar:Tilak Nagar:Janak Puri East:Janak Puri West <Change Here>;Yellow@Dabri Mor:Dashrathpuri:Palam:Sadar Bazar::,2,60,50
TIKRI KALAN, SAKET, 73 Min,36,Green@Tikri Kalan:Ghevra:Mundka Industrial Area:Mundka:Rajdhani Park:NANGLOI RLY. STATION:Nangloi:Surajmal Stadium:Udyog Nagar:Peera Garhi:Paschim Vihar (West):Paschim Vihar (East):Madi Pur:Shivaji Park:Punjabi Bagh:Ashok Park Main:Satguru Ram Singh Marg:Kirti Nagar <Change Here>;Blue@Shadipur:Patel Nagar:Rajendra Place:Karol Bagh:Jhandewalan:R.K.Ashram Marg:Rajiv Chowk <Change Here>;Yellow@Patel Chowk:Central Secretariat:Udyog Bhawan:LOK KALYAN MARG:Jorbagh:Dilli Haat - INA:AIIMS:Green Park:Hauz Khas:Malviya Nagar:Saket::,2,60,50
TIKRI KALAN, SAMAYPUR BADLI, 55 Min,27,Green@Tikri Kalan:Ghevra:Mundka Industrial Area:Mundka:Rajdhani Park:NANGLOI RLY. STATION:Nangloi:Surajmal Stadium:Udyog Nagar:Peera Garhi:Paschim Vihar (West):Paschim Vihar (East):Madi Pur:Shivaji Park:Punjabi Bagh:Ashok Park Main:Inder Lok <Change Here>;Red@Kanhaiya Nagar:Keshav Puram:Netaji Subhash Place <Change Here>;Pink@Shalimar Bagh:Azadpur <Change Here>;Yellow@Adarsh Nagar:Jahangirpuri:Haiderpur Badli Mor:Rohini Sector 18 19:Samaypur Badli::,3,60,50
TIKRI KALAN, SANT SURDAS, 111 Min,54,Green@Tikri Kalan:Ghevra:Mundka Industrial Area:Mundka:Rajdhani Park:NANGLOI RLY. STATION:Nangloi:Surajmal Stadium:Udyog Nagar:Peera Garhi:Paschim Vihar (West):Paschim Vihar (East):Madi Pur:Shivaji Park:Punjabi Bagh:Ashok Park Main:Satguru Ram Singh Marg:Kirti Nagar <Change Here>;Blue@Shadipur:Patel Nagar:Rajendra Place:Karol Bagh:Jhandewalan:R.K.Ashram Marg:Rajiv Chowk:Barakhamba:Mandi House <Change Here>;Violet@Janpath:Central Secretariat:Khan Market:JLN STADIUM:Jangpura:Lajpat Nagar:Moolchand:Kailash Colony:Nehru Place:Kalkaji Mandir:Govind Puri:Harkesh Nagar Okhla:JASOLA APOLLO:Sarita Vihar:Mohan Estate:Tughlakabad:Badarpur:Sarai:NHPC CHOWK:Mewala Maharajpur:SECTOR-28:Badkal Mor:Old Faridabad:Neelam Chowk Ajronda:Bata Chowk:Escorts Mujesar:Sant Surdas::,2,60,50
TIKRI KALAN, SARAI, 93 Min,45,Green@Tikri Kalan:Ghevra:Mundka Industrial Area:Mundka:Rajdhani Park:NANGLOI RLY. STATION:Nangloi:Surajmal Stadium:Udyog Nagar:Peera Garhi:Paschim Vihar (West):Paschim Vihar (East):Madi Pur:Shivaji Park:Punjabi Bagh:Ashok Park Main:Satguru Ram Singh Marg:Kirti Nagar <Change Here>;Blue@Shadipur:Patel Nagar:Rajendra Place:Karol Bagh:Jhandewalan:R.K.Ashram Marg:Rajiv Chowk:Barakhamba:Mandi House <Change Here>;Violet@Janpath:Central Secretariat:Khan Market:JLN STADIUM:Jangpura:Lajpat Nagar:Moolchand:Kailash Colony:Nehru Place:Kalkaji Mandir:Govind Puri:Harkesh Nagar Okhla:JASOLA APOLLO:Sarita Vihar:Mohan Estate:Tughlakabad:Badarpur:Sarai::,2,60,50
TIKRI KALAN, SARAI KALE KHAN - NIZAMUDDIN, 71 Min,34,Green@Tikri Kalan:Ghevra:Mundka Industrial Area:Mundka:Rajdhani Park:NANGLOI RLY. STATION:Nangloi:Surajmal Stadium:Udyog Nagar:Peera Garhi:Paschim Vihar (West):Paschim Vihar (East):Madi Pur:Shivaji Park:Punjabi Bagh:Ashok Park Main:Satguru Ram Singh Marg:Kirti Nagar <Change Here>;Blue@Moti Nagar:Ramesh Nagar:Rajouri Garden <Change Here>;Pink@Mayapuri:Naraina Vihar:Delhi Cantt.:South Campus:Sir Vishweshariah Moti Bagh:Bhikaji Cama Place:Sarojini Nagar:Dilli Haat - INA:South Extension:Lajpat Nagar:Vinobapuri:Ashram:Sarai Kale Khan - Nizamuddin::,2,60,50
TIKRI KALAN, SARITA VIHAR, 82 Min,41,Green@Tikri Kalan:Ghevra:Mundka Industrial Area:Mundka:Rajdhani Park:NANGLOI RLY. STATION:Nangloi:Surajmal Stadium:Udyog Nagar:Peera Garhi:Paschim Vihar (West):Paschim Vihar (East):Madi Pur:Shivaji Park:Punjabi Bagh:Ashok Park Main:Satguru Ram Singh Marg:Kirti Nagar <Change Here>;Blue@Shadipur:Patel Nagar:Rajendra Place:Karol Bagh:Jhandewalan:R.K.Ashram Marg:Rajiv Chowk:Barakhamba:Mandi House <Change Here>;Violet@Janpath:Central Secretariat:Khan Market:JLN STADIUM:Jangpura:Lajpat Nagar:Moolchand:Kailash Colony:Nehru Place:Kalkaji Mandir:Govind Puri:Harkesh Nagar Okhla:JASOLA APOLLO:Sarita Vihar::,2,60,50
TIKRI KALAN, SAROJINI NAGAR, 63 Min,28,Green@Tikri Kalan:Ghevra:Mundka Industrial Area:Mundka:Rajdhani Park:NANGLOI RLY. STATION:Nangloi:Surajmal Stadium:Udyog Nagar:Peera Garhi:Paschim Vihar (West):Paschim Vihar (East):Madi Pur:Shivaji Park:Punjabi Bagh:Ashok Park Main:Satguru Ram Singh Marg:Kirti Nagar <Change Here>;Blue@Moti Nagar:Ramesh Nagar:Rajouri Garden <Change Here>;Pink@Mayapuri:Naraina Vihar:Delhi Cantt.:South Campus:Sir Vishweshariah Moti Bagh:Bhikaji Cama Place:Sarojini Nagar::,2,60,50
TIKRI KALAN, SATGURU RAM SINGH MARG, 33 Min,17,Green@Tikri Kalan:Ghevra:Mundka Industrial Area:Mundka:Rajdhani Park:NANGLOI RLY. STATION:Nangloi:Surajmal Stadium:Udyog Nagar:Peera Garhi:Paschim Vihar (West):Paschim Vihar (East):Madi Pur:Shivaji Park:Punjabi Bagh:Ashok Park Main:Satguru Ram Singh Marg::,0,40,30
TIKRI KALAN, SECTOR - 34 NOIDA, 83 Min,41,Green@Tikri Kalan:Ghevra:Mundka Industrial Area:Mundka:Rajdhani Park:NANGLOI RLY. STATION:Nangloi:Surajmal Stadium:Udyog Nagar:Peera Garhi:Paschim Vihar (West):Paschim Vihar (East):Madi Pur:Shivaji Park:Punjabi Bagh:Ashok Park Main:Satguru Ram Singh Marg:Kirti Nagar <Change Here>;Blue@Shadipur:Patel Nagar:Rajendra Place:Karol Bagh:Jhandewalan:R.K.Ashram Marg:Rajiv Chowk:Barakhamba:Mandi House:Pragati Maidan:Indraprastha:Yamuna Bank:Akshardham:MAYUR VIHAR-I:MAYUR VIHAR-I EXT:New Ashok Nagar:Noida Sec 15:Noida Sec 16:Noida Sec 18:Botanical Garden:Golf Course:NOIDA CITY CENTRE:Sector - 34 Noida::,1,60,50
TIKRI KALAN, SECTOR - 52 NOIDA, 85 Min,42,Green@Tikri Kalan:Ghevra:Mundka Industrial Area:Mundka:Rajdhani Park:NANGLOI RLY. STATION:Nangloi:Surajmal Stadium:Udyog Nagar:Peera Garhi:Paschim Vihar (West):Paschim Vihar (East):Madi Pur:Shivaji Park:Punjabi Bagh:Ashok Park Main:Satguru Ram Singh Marg:Kirti Nagar <Change Here>;Blue@Shadipur:Patel Nagar:Rajendra Place:Karol Bagh:Jhandewalan:R.K.Ashram Marg:Rajiv Chowk:Barakhamba:Mandi House:Pragati Maidan:Indraprastha:Yamuna Bank:Akshardham:MAYUR VIHAR-I:MAYUR VIHAR-I EXT:New Ashok Nagar:Noida Sec 15:Noida Sec 16:Noida Sec 18:Botanical Garden:Golf Course:NOIDA CITY CENTRE:Sector - 34 Noida:Sector - 52 Noida::,1,60,50
TIKRI KALAN, SECTOR - 59 NOIDA, 89 Min,44,Green@Tikri Kalan:Ghevra:Mundka Industrial Area:Mundka:Rajdhani Park:NANGLOI RLY. STATION:Nangloi:Surajmal Stadium:Udyog Nagar:Peera Garhi:Paschim Vihar (West):Paschim Vihar (East):Madi Pur:Shivaji Park:Punjabi Bagh:Ashok Park Main:Satguru Ram Singh Marg:Kirti Nagar <Change Here>;Blue@Shadipur:Patel Nagar:Rajendra Place:Karol Bagh:Jhandewalan:R.K.Ashram Marg:Rajiv Chowk:Barakhamba:Mandi House:Pragati Maidan:Indraprastha:Yamuna Bank:Akshardham:MAYUR VIHAR-I:MAYUR VIHAR-I EXT:New Ashok Nagar:Noida Sec 15:Noida Sec 16:Noida Sec 18:Botanical Garden:Golf Course:NOIDA CITY CENTRE:Sector - 34 Noida:Sector - 52 Noida:Sector - 61 Noida:Sector - 59 Noida::,1,60,50
TIKRI KALAN, SECTOR - 61 NOIDA, 88 Min,43,Green@Tikri Kalan:Ghevra:Mundka Industrial Area:Mundka:Rajdhani Park:NANGLOI RLY. STATION:Nangloi:Surajmal Stadium:Udyog Nagar:Peera Garhi:Paschim Vihar (West):Paschim Vihar (East):Madi Pur:Shivaji Park:Punjabi Bagh:Ashok Park Main:Satguru Ram Singh Marg:Kirti Nagar <Change Here>;Blue@Shadipur:Patel Nagar:Rajendra Place:Karol Bagh:Jhandewalan:R.K.Ashram Marg:Rajiv Chowk:Barakhamba:Mandi House:Pragati Maidan:Indraprastha:Yamuna Bank:Akshardham:MAYUR VIHAR-I:MAYUR VIHAR-I EXT:New Ashok Nagar:Noida Sec 15:Noida Sec 16:Noida Sec 18:Botanical Garden:Golf Course:NOIDA CITY CENTRE:Sector - 34 Noida:Sector - 52 Noida:Sector - 61 Noida::,1,60,50
TIKRI KALAN, SECTOR - 62 NOIDA, 91 Min,45,Green@Tikri Kalan:Ghevra:Mundka Industrial Area:Mundka:Rajdhani Park:NANGLOI RLY. STATION:Nangloi:Surajmal Stadium:Udyog Nagar:Peera Garhi:Paschim Vihar (West):Paschim Vihar (East):Madi Pur:Shivaji Park:Punjabi Bagh:Ashok Park Main:Satguru Ram Singh Marg:Kirti Nagar <Change Here>;Blue@Shadipur:Patel Nagar:Rajendra Place:Karol Bagh:Jhandewalan:R.K.Ashram Marg:Rajiv Chowk:Barakhamba:Mandi House:Pragati Maidan:Indraprastha:Yamuna Bank:Akshardham:MAYUR VIHAR-I:MAYUR VIHAR-I EXT:New Ashok Nagar:Noida Sec 15:Noida Sec 16:Noida Sec 18:Botanical Garden:Golf Course:NOIDA CITY CENTRE:Sector - 34 Noida:Sector - 52 Noida:Sector - 61 Noida:Sector - 59 Noida:Sector - 62 Noida::,1,60,50
TIKRI KALAN, SECTOR-28, 99 Min,48,Green@Tikri Kalan:Ghevra:Mundka Industrial Area:Mundka:Rajdhani Park:NANGLOI RLY. STATION:Nangloi:Surajmal Stadium:Udyog Nagar:Peera Garhi:Paschim Vihar (West):Paschim Vihar (East):Madi Pur:Shivaji Park:Punjabi Bagh:Ashok Park Main:Satguru Ram Singh Marg:Kirti Nagar <Change Here>;Blue@Shadipur:Patel Nagar:Rajendra Place:Karol Bagh:Jhandewalan:R.K.Ashram Marg:Rajiv Chowk:Barakhamba:Mandi House <Change Here>;Violet@Janpath:Central Secretariat:Khan Market:JLN STADIUM:Jangpura:Lajpat Nagar:Moolchand:Kailash Colony:Nehru Place:Kalkaji Mandir:Govind Puri:Harkesh Nagar Okhla:JASOLA APOLLO:Sarita Vihar:Mohan Estate:Tughlakabad:Badarpur:Sarai:NHPC CHOWK:Mewala Maharajpur:SECTOR-28::,2,60,50
TIKRI KALAN, SEELAMPUR, 49 Min,24,Green@Tikri Kalan:Ghevra:Mundka Industrial Area:Mundka:Rajdhani Park:NANGLOI RLY. STATION:Nangloi:Surajmal Stadium:Udyog Nagar:Peera Garhi:Paschim Vihar (West):Paschim Vihar (East):Madi Pur:Shivaji Park:Punjabi Bagh:Ashok Park Main:Inder Lok <Change Here>;Red@Shastri Nagar:Pratap Nagar:Pul Bangash:Tis Hazari:Kashmere Gate:Shastri Park:Seelampur::,1,50,40
TIKRI KALAN, SHADIPUR, 37 Min,19,Green@Tikri Kalan:Ghevra:Mundka Industrial Area:Mundka:Rajdhani Park:NANGLOI RLY. STATION:Nangloi:Surajmal Stadium:Udyog Nagar:Peera Garhi:Paschim Vihar (West):Paschim Vihar (East):Madi Pur:Shivaji Park:Punjabi Bagh:Ashok Park Main:Satguru Ram Singh Marg:Kirti Nagar <Change Here>;Blue@Shadipur::,1,50,40
TIKRI KALAN, SHAHDARA, 53 Min,26,Green@Tikri Kalan:Ghevra:Mundka Industrial Area:Mundka:Rajdhani Park:NANGLOI RLY. STATION:Nangloi:Surajmal Stadium:Udyog Nagar:Peera Garhi:Paschim Vihar (West):Paschim Vihar (East):Madi Pur:Shivaji Park:Punjabi Bagh:Ashok Park Main:Inder Lok <Change Here>;Red@Shastri Nagar:Pratap Nagar:Pul Bangash:Tis Hazari:Kashmere Gate:Shastri Park:Seelampur:Welcome:Shahdara::,1,50,40
TIKRI KALAN,SHAHEED STHAL - NEW BUS ADDA, 76 Min,37,Green@Tikri Kalan:Ghevra:Mundka Industrial Area:Mundka:Rajdhani Park:NANGLOI RLY. STATION:Nangloi:Surajmal Stadium:Udyog Nagar:Peera Garhi:Paschim Vihar (West):Paschim Vihar (East):Madi Pur:Shivaji Park:Punjabi Bagh:Ashok Park Main:Inder Lok <Change Here>;Red@Shastri Nagar:Pratap Nagar:Pul Bangash:Tis Hazari:Kashmere Gate:Shastri Park:Seelampur:Welcome:Shahdara:Mansarovar Park:JhilMil:Dilshad Garden:Shahid Nagar:Raj Bagh:Major Mohit Sharma Rajendra Nagar:Shyam Park:Mohan Nagar:Arthala:Hindon River:Shaheed Sthal New Bus Adda::,1,60,50
TIKRI KALAN,SHAHID NAGAR, 61 Min,30,Green@Tikri Kalan:Ghevra:Mundka Industrial Area:Mundka:Rajdhani Park:NANGLOI RLY. STATION:Nangloi:Surajmal Stadium:Udyog Nagar:Peera Garhi:Paschim Vihar (West):Paschim Vihar (East):Madi Pur:Shivaji Park:Punjabi Bagh:Ashok Park Main:Inder Lok <Change Here>;Red@Shastri Nagar:Pratap Nagar:Pul Bangash:Tis Hazari:Kashmere Gate:Shastri Park:Seelampur:Welcome:Shahdara:Mansarovar Park:JhilMil:Dilshad Garden:Shahid Nagar::,1,60,50
TIKRI KALAN,SHAKURPUR, 41 Min,21,Green@Tikri Kalan:Ghevra:Mundka Industrial Area:Mundka:Rajdhani Park:NANGLOI RLY. STATION:Nangloi:Surajmal Stadium:Udyog Nagar:Peera Garhi:Paschim Vihar (West):Paschim Vihar (East):Madi Pur:Shivaji Park:Punjabi Bagh:Ashok Park Main:Inder Lok <Change Here>;Red@Kanhaiya Nagar:Keshav Puram:Netaji Subhash Place <Change Here>;Pink@Shakurpur::,2,50,40
TIKRI KALAN,SHALIMAR BAGH, 41 Min,21,Green@Tikri Kalan:Ghevra:Mundka Industrial Area:Mundka:Rajdhani Park:NANGLOI RLY. STATION:Nangloi:Surajmal Stadium:Udyog Nagar:Peera Garhi:Paschim Vihar (West):Paschim Vihar (East):Madi Pur:Shivaji Park:Punjabi Bagh:Ashok Park Main:Inder Lok <Change Here>;Red@Kanhaiya Nagar:Keshav Puram:Netaji Subhash Place <Change Here>;Pink@Shalimar Bagh::,2,50,40
TIKRI KALAN,SHANKAR VIHAR, 66 Min,32,Green@Tikri Kalan:Ghevra:Mundka Industrial Area:Mundka:Rajdhani Park:NANGLOI RLY. STATION:Nangloi:Surajmal Stadium:Udyog Nagar:Peera Garhi:Paschim Vihar (West):Paschim Vihar (East):Madi Pur:Shivaji Park:Punjabi Bagh:Ashok Park Main:Satguru Ram Singh Marg:Kirti Nagar <Change Here>;Blue@Moti Nagar:Ramesh Nagar:Rajouri Garden:Tagore Garden:Subhash Nagar:Tilak Nagar:Janak Puri East:Janak Puri West <Change Here>;Magenta@Dabri Mor:Dashrathpuri:Palam:Sadar Bazar:IGD Airport:Shankar Vihar::,2,60,50
TIKRI KALAN,SHASTRI NAGAR, 35 Min,18,Green@Tikri Kalan:Ghevra:Mundka Industrial Area:Mundka:Rajdhani Park:NANGLOI RLY. STATION:Nangloi:Surajmal Stadium:Udyog Nagar:Peera Garhi:Paschim Vihar (West):Paschim Vihar (East):Madi Pur:Shivaji Park:Punjabi Bagh:Ashok Park Main:Inder Lok <Change Here>;Red@Shastri Nagar::,1,40,30
TIKRI KALAN,SHASTRI PARK, 46 Min,23,Green@Tikri Kalan:Ghevra:Mundka Industrial Area:Mundka:Rajdhani Park:NANGLOI RLY. STATION:Nangloi:Surajmal Stadium:Udyog Nagar:Peera Garhi:Paschim Vihar (West):Paschim Vihar (East):Madi Pur:Shivaji Park:Punjabi Bagh:Ashok Park Main:Inder Lok <Change Here>;Red@Shastri Nagar:Pratap Nagar:Pul Bangash:Tis Hazari:Kashmere Gate:Shastri Park::,1,50,40
TIKRI KALAN,SHIV VIHAR, 63 Min,30,Green@Tikri Kalan:Ghevra:Mundka Industrial Area:Mundka:Rajdhani Park:NANGLOI RLY. STATION:Nangloi:Surajmal Stadium:Udyog Nagar:Peera Garhi:Paschim Vihar (West):Paschim Vihar (East):Madi Pur:Shivaji Park:Punjabi Bagh:Ashok Park Main:Inder Lok <Change Here>;Red@Shastri Nagar:Pratap Nagar:Pul Bangash:Tis Hazari:Kashmere Gate:Shastri Park:Seelampur:Welcome <Change Here>;Pink@JAFFRABAD:MAUJPUR-BABARPUR:GOKULPURI:JOHRI ENCLAVE:SHIV VIHAR::,2,60,50
TIKRI KALAN,SHIVAJI PARK, 25 Min,14,Green@Tikri Kalan:Ghevra:Mundka Industrial Area:Mundka:Rajdhani Park:NANGLOI RLY. STATION:Nangloi:Surajmal Stadium:Udyog Nagar:Peera Garhi:Paschim Vihar (West):Paschim Vihar (East):Madi Pur:Shivaji Park::,0,40,30
TIKRI KALAN,SHYAM PARK, 68 Min,33,Green@Tikri Kalan:Ghevra:Mundka Industrial Area:Mundka:Rajdhani Park:NANGLOI RLY. STATION:Nangloi:Surajmal Stadium:Udyog Nagar:Peera Garhi:Paschim Vihar (West):Paschim Vihar (East):Madi Pur:Shivaji Park:Punjabi Bagh:Ashok Park Main:Inder Lok <Change Here>;Red@Shastri Nagar:Pratap Nagar:Pul Bangash:Tis Hazari:Kashmere Gate:Shastri Park:Seelampur:Welcome:Shahdara:Mansarovar Park:JhilMil:Dilshad Garden:Shahid Nagar:Raj Bagh:Major Mohit Sharma Rajendra Nagar:Shyam Park::,1,60,50
TIKRI KALAN,SIKANDARPUR, 91 Min,43,Green@Tikri Kalan:Ghevra:Mundka Industrial Area:Mundka:Rajdhani Park:NANGLOI RLY. STATION:Nangloi:Surajmal Stadium:Udyog Nagar:Peera Garhi:Paschim Vihar (West):Paschim Vihar (East):Madi Pur:Shivaji Park:Punjabi Bagh:Ashok Park Main:Satguru Ram Singh Marg:Kirti Nagar <Change Here>;Blue@Shadipur:Patel Nagar:Rajendra Place:Karol Bagh:Jhandewalan:R.K.Ashram Marg:Rajiv Chowk <Change Here>;Yellow@Patel Chowk:Central Secretariat:Udyog Bhawan:LOK KALYAN MARG:Jorbagh:Dilli Haat - INA:AIIMS:Green Park:Hauz Khas:Malviya Nagar:Saket:Qutab Minar:Chhattarpur:Sultanpur:Ghitorni:ArjanGarh:Guru Dronacharya:Sikandarpur::,2,60,50
TIKRI KALAN,SIR VISHWESHWARAIAH MOTI BAGH, 57 Min,26,Green@Tikri Kalan:Ghevra:Mundka Industrial Area:Mundka:Rajdhani Park:NANGLOI RLY. STATION:Nangloi:Surajmal Stadium:Udyog Nagar:Peera Garhi:Paschim Vihar (West):Paschim Vihar (East):Madi Pur:Shivaji Park:Punjabi Bagh:Ashok Park Main:Satguru Ram Singh Marg:Kirti Nagar <Change Here>;Blue@Moti Nagar:Ramesh Nagar:Rajouri Garden <Change Here>;Pink@Mayapuri:Naraina Vihar:Delhi Cantt.:South Campus:Sir Vishweshariah Moti Bagh::,2,60,50
TIKRI KALAN,SOUTH EXTENSION, 63 Min,30,Green@Tikri Kalan:Ghevra:Mundka Industrial Area:Mundka:Rajdhani Park:NANGLOI RLY. STATION:Nangloi:Surajmal Stadium:Udyog Nagar:Peera Garhi:Paschim Vihar (West):Paschim Vihar (East):Madi Pur:Shivaji Park:Punjabi Bagh:Ashok Park Main:Satguru Ram Singh Marg:Kirti Nagar <Change Here>;Blue@Moti Nagar:Ramesh Nagar:Rajouri Garden <Change Here>;Pink@Mayapuri:Naraina Vihar:Delhi Cantt.:South Campus:Sir Vishweshariah Moti Bagh:Bhikaji Cama Place:Sarojini Nagar:Dilli Haat - INA:South Extension::,2,60,50
TIKRI KALAN,SUBHASH NAGAR, 44 Min,23,Green@Tikri Kalan:Ghevra:Mundka Industrial Area:Mundka:Rajdhani Park:NANGLOI RLY. STATION:Nangloi:Surajmal Stadium:Udyog Nagar:Peera Garhi:Paschim Vihar (West):Paschim Vihar (East):Madi Pur:Shivaji Park:Punjabi Bagh:Ashok Park Main:Satguru Ram Singh Marg:Kirti Nagar <Change Here>;Blue@Moti Nagar:Ramesh Nagar:Rajouri Garden:Tagore Garden:Subhash Nagar::,1,50,40
TIKRI KALAN,SUKHDEV VIHAR, 77 Min,39,Green@Tikri Kalan:Ghevra:Mundka Industrial Area:Mundka:Rajdhani Park:NANGLOI RLY. STATION:Nangloi:Surajmal Stadium:Udyog Nagar:Peera Garhi:Paschim Vihar (West):Paschim Vihar (East):Madi Pur:Shivaji Park:Punjabi Bagh:Ashok Park Main:Satguru Ram Singh Marg:Kirti Nagar <Change Here>;Blue@Shadipur:Patel Nagar:Rajendra Place:Karol Bagh:Jhandewalan:R.K.Ashram Marg:Rajiv Chowk:Barakhamba:Mandi House <Change Here>;Violet@Janpath:Central Secretariat:Khan Market:JLN STADIUM:Jangpura:Lajpat Nagar:Moolchand:Kailash Colony:Nehru Place:Kalkaji Mandir <Change Here>;Magenta@NSIC Okhla:Sukhdev Vihar::,3,60,50
TIKRI KALAN,SULTANPUR, 81 Min,39,Green@Tikri Kalan:Ghevra:Mundka Industrial Area:Mundka:Rajdhani Park:NANGLOI RLY. STATION:Nangloi:Surajmal Stadium:Udyog Nagar:Peera Garhi:Paschim Vihar (West):Paschim Vihar (East):Madi Pur:Shivaji Park:Punjabi Bagh:Ashok Park Main:Satguru Ram Singh Marg:Kirti Nagar <Change Here>;Blue@Shadipur:Patel Nagar:Rajendra Place:Karol Bagh:Jhandewalan:R.K.Ashram Marg:Rajiv Chowk <Change Here>;Yellow@Patel Chowk:Central Secretariat:Udyog Bhawan:LOK KALYAN MARG:Jorbagh:Dilli Haat - INA:AIIMS:Green Park:Hauz Khas:Malviya Nagar:Saket:Qutab Minar:Chhattarpur:Sultanpur::,2,60,50
TIKRI KALAN,SURAJMAL STADIUM, 15 Min,8,Green@Tikri Kalan:Ghevra:Mundka Industrial Area:Mundka:Rajdhani Park:NANGLOI RLY. STATION:Nangloi:Surajmal Stadium::,0,30,20
TIKRI KALAN,TAGORE GARDEN, 42 Min,22,Green@Tikri Kalan:Ghevra:Mundka Industrial Area:Mundka:Rajdhani Park:NANGLOI RLY. STATION:Nangloi:Surajmal Stadium:Udyog Nagar:Peera Garhi:Paschim Vihar (West):Paschim Vihar (East):Madi Pur:Shivaji Park:Punjabi Bagh:Ashok Park Main:Satguru Ram Singh Marg:Kirti Nagar <Change Here>;Blue@Moti Nagar:Ramesh Nagar:Rajouri Garden:Tagore Garden::,1,50,40
TIKRI KALAN,TIKRI BORDER, 2 Min,2,Green@Tikri Kalan:Tikri Border::,0,10,10
TIKRI KALAN, TILAK NAGAR, 46 Min,24,Green@Tikri Kalan:Ghevra:Mundka Industrial Area:Mundka:Rajdhani Park:NANGLOI RLY. STATION:Nangloi:Surajmal Stadium:Udyog Nagar:Peera Garhi:Paschim Vihar (West):Paschim Vihar (East):Madi Pur:Shivaji Park:Punjabi Bagh:Ashok Park Main:Satguru Ram Singh Marg:Kirti Nagar <Change Here>;Blue@Moti Nagar:Ramesh Nagar:Rajouri Garden:Tagore Garden:Subhash Nagar:Tilak Nagar::,1,50,40
TIKRI KALAN, TIS HAZARI, 41 Min,21,Green@Tikri Kalan:Ghevra:Mundka Industrial Area:Mundka:Rajdhani Park:NANGLOI RLY. STATION:Nangloi:Surajmal Stadium:Udyog Nagar:Peera Garhi:Paschim Vihar (West):Paschim Vihar (East):Madi Pur:Shivaji Park:Punjabi Bagh:Ashok Park Main:Inder Lok <Change Here>;Red@Shastri Nagar:Pratap Nagar:Pul Bangash:Tis Hazari::,1,50,40
TIKRI KALAN, TRILOKPURI - SANJAY LAKE, 73 Min,34,Green@Tikri Kalan:Ghevra:Mundka Industrial Area:Mundka:Rajdhani Park:NANGLOI RLY. STATION:Nangloi:Surajmal Stadium:Udyog Nagar:Peera Garhi:Paschim Vihar (West):Paschim Vihar (East):Madi Pur:Shivaji Park:Punjabi Bagh:Ashok Park Main:Inder Lok <Change Here>;Red@Shastri Nagar:Pratap Nagar:Pul Bangash:Tis Hazari:Kashmere Gate:Shastri Park:Seelampur:Welcome <Change Here>;Pink@EAST AZAD NAGAR:KRISHNA NAGAR:KARKARDUMA COURT:KARKAR DUMA:ANAND VIHAR:I P EXTENSION:MANDAWALI - WEST VINOD NAGAR:EAST VINOD NAGAR - MAYUR VIHAR-II:TRILOKPURI-SANJAY LAKE::,2,60,50
TIKRI KALAN, TUGHLAKABAD, 88 Min,43,Green@Tikri Kalan:Ghevra:Mundka Industrial Area:Mundka:Rajdhani Park:NANGLOI RLY. STATION:Nangloi:Surajmal Stadium:Udyog Nagar:Peera Garhi:Paschim Vihar (West):Paschim Vihar (East):Madi Pur:Shivaji Park:Punjabi Bagh:Ashok Park Main:Satguru Ram Singh Marg:Kirti Nagar <Change Here>;Blue@Shadipur:Patel Nagar:Rajendra Place:Karol Bagh:Jhandewalan:R.K.Ashram Marg:Rajiv Chowk:Barakhamba:Mandi House <Change Here>;Violet@Janpath:Central Secretariat:Khan Market:JLN STADIUM:Jangpura:Lajpat Nagar:Moolchand:Kailash Colony:Nehru Place:Kalkaji Mandir:Govind Puri:Harkesh Nagar Okhla:JASOLA APOLLO:Sarita Vihar:Mohan Estate:Tughlakabad::,2,60,50
TIKRI KALAN, UDYOG BHAWAN, 54 Min,28,Green@Tikri Kalan:Ghevra:Mundka Industrial Area:Mundka:Rajdhani Park:NANGLOI RLY. STATION:Nangloi:Surajmal Stadium:Udyog Nagar:Peera Garhi:Paschim Vihar (West):Paschim Vihar (East):Madi Pur:Shivaji Park:Punjabi Bagh:Ashok Park Main:Satguru Ram Singh Marg:Kirti Nagar <Change Here>;Blue@Shadipur:Patel Nagar:Rajendra Place:Karol Bagh:Jhandewalan:R.K.Ashram Marg:Rajiv Chowk <Change Here>;Yellow@Patel Chowk:Central Secretariat:Udyog Bhawan::,2,50,40
TIKRI KALAN, UDYOG NAGAR, 16 Min,9,Green@Tikri Kalan:Ghevra:Mundka Industrial Area:Mundka:Rajdhani Park:NANGLOI RLY. STATION:Nangloi:Surajmal Stadium:Udyog Nagar::,0,30,20
